,Id_code,PoolID,Foundation_spp,Day_Night,Before_After,Removal_Control,Group,Time_Point,Sampling_group,Sampling_Day,Sampling_time,Wind_Speed.m.s,DO_mg_L,DO_p,Conductivity,Salinity,Temp.pool,Temp.in,date_triscal,mVolts,pH.pre,Notes,SalCal,Date_Time,PO_ug_L,NO2N_ug_L,NN_ug_L,NH4_ug_L,PO_umol_L,NN_umol_L,NH4_umol_L,Date_Run,TA_Run,TA_Raw,CRM_off,Salinity_Lab,TA_CRM,(Intercept),TTris,mVTris,pH,pH_insitu,CO2,fCO2,pCO2,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite,TA_NormSal,DIC_Norm
99,D_30_5_BC,30,Mytilus,Day,Before,Control,Before_Control,5,2,7/9/2019,14:48:00,2.3,6.29,75.5,51.4,33.8,15.6,15.297,20190710,-34,7.501597363,NA,0.032914521,7/9/2019 14:48,108.8,28.8,354,540,3.512608,13.403856,29.93598,12/17/2019,1,1948.496471,0.213123483,33.68,1943.792772,-106.2392471,1.452182309,-84.02521432,7.527348639,7.523325905,47.45028629,1281.222228,1285.836891,1825.222835,45.03264594,1917.705767,1943.792772,0.6947571,1.082627729,1925.498252,1899.656771
100,D_31_5_BC,31,Mytilus,Day,Before,Control,Before_Control,5,2,7/9/2019,14:47:00,2.3,8.03,99,50.9,33.5,16.4,15.265,20190710,-30.1,7.433647203,NA,0.03238431,7/9/2019 14:47,90.8,31.8,232,464,2.931478,8.784448,25.722768,12/18/2019,1,2020.33132,0.085007907,34.73,2018.45517,-106.2392471,1.452182309,-84.07168415,7.458614151,7.444076995,58.77661149,1622.627523,1628.415162,1913.758415,40.27689221,2012.811918,2018.45517,0.623732088,0.970780001,2061.79259,2056.028174
101,D_32_5_BC,32,Mytilus,Day,Before,Removal,Before_Removal,5,2,7/9/2019,14:49:00,2.3,6.62,80.3,52.4,34.5,15.1,15.06,20190710,-34.5,7.511808958,NA,0.033636979,7/9/2019 14:49,76.2,23.6,218,362,2.460117,8.254352,20.068194,12/18/2019,1,1939.908666,0.085007907,34.89,1938.032516,-106.2392471,1.452182309,-84.36938153,7.538873099,7.538337468,45.88861313,1225.310519,1229.751624,1816.841878,46.27170482,1909.002196,1938.032516,0.710468043,1.106926332,1988.763367,1958.973136
102,N2_Ocean_1_BC,Ocean,Ocean,Night,Before,Ocean,Before_Ocean,1,2,7/12/2019,1:17:00,4.3,8.06,98.2,50.7,33.2,15.2,15.728,20190710,-59.3,7.940310737,NA,0.032668599,7/12/2019 1:17,18.92,4.52,14.22,135.6,0.6108322,0.53842608,7.5172572,8/30/2019,1,2174.405149,0.232710928,31.51,2169.269149,-106.2392471,1.452182309,-83.39932374,7.965369961,7.97335645,17.37355256,461.9426351,463.6133927,1856.31741,125.3309571,1999.02192,2169.269149,1.936686169,3.024194985,2010.402085,1852.622962
103,N_1_1_BC,1,Phyllospadix,Night,Before,Control,Before_Control,1,2,7/12/2019,1:27:00,4.2,6.19,73.9,50.4,33.1,15.5,16.057,20190710,-60.2,7.953456001,PFA tubes?? Are they 1 mL,0.032405474,7/12/2019 1:27,13.52,5.48,7.77,137.6,0.4364932,0.29420328,7.6281312,8/31/2019,1,2125.001468,0.048572063,31.5,2123.929468,-106.2392471,1.452182309,-82.92155576,7.978855,7.9872855,16.26781267,436.2298917,437.8016079,1805.778234,127.0454035,1949.09145,2123.929468,1.96573557,3.068197359,1967.758184,1805.775902
104,N_2_1_BC,2,Phyllospadix,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:29:00,4.2,6.41,76.1,50.4,33.1,15.4,16.002,20190710,-61.6,7.978284333,NA,0.032438232,7/12/2019 1:29,14.92,4.68,4.62,69.2,0.4816922,0.17493168,3.8362404,9/1/2019,1,2132.453827,0.396650635,31.31,2123.699628,-106.2392471,1.452182309,-83.00142579,8.003586915,8.012734064,15.24685283,407.6232436,409.0937097,1790.418051,133.0555004,1938.720404,2123.699628,2.058130413,3.213115161,1955.677511,1785.333408
105,N_3_1_BC,3,Phyllospadix,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:30:00,4.2,6.37,75.7,50.4,33.1,15.4,15.178,20190710,-61,7.974273502,NA,0.032438232,7/12/2019 1:30,17.12,14.04,21.2,158.2,0.5527192,0.8027168,8.7701334,9/2/2019,1,2193.590117,0.36850704,31.43,2185.457056,-106.2392471,1.452182309,-84.19802401,7.998125854,7.99475175,16.47223031,440.3836004,441.9723046,1855.856238,132.3245427,2004.653011,2185.457056,2.046823806,3.195463495,2020.262214,1853.124828
106,N_4_1_BC,4,Phyllospadix,Night,Before,Control,Before_Control,1,2,7/12/2019,1:32:00,4.2,5.26,62.3,50.4,33.1,15.5,15.826,20190710,-55.1,7.866306351,NA,0.032405474,7/12/2019 1:32,10.64,6.18,12.06,77.2,0.3435124,0.45663984,4.2797364,9/2/2019,1,2197.047054,0.36850704,31.32,2188.913993,-106.2392471,1.452182309,-83.25700988,7.891299248,7.896163018,21.29950326,571.1573027,573.2154646,1916.824028,109.3337656,2047.457297,2188.913993,1.691688689,2.640454213,2016.376067,1886.069486
107,N_5_1_BC,5,Phyllospadix,Night,Before,Control,Before_Control,1,2,7/12/2019,1:33:00,4.2,4.28,49.7,50.4,33.1,15.5,15.916,20190710,-48,7.741849159,NA,0.032405474,7/12/2019 1:33,16.24,-1.57,15.92,117.4,0.5243084,0.60279488,6.5083038,9/4/2019,1,2294.022729,0.537981023,31.43,2282.149326,-106.2392471,1.452182309,-83.12631347,7.766999574,7.77303172,30.43991199,816.2621357,819.2043325,2063.12178,88.62691392,2182.188606,2282.149326,1.37129776,2.140375455,2109.645686,2017.24082
108,N_6_1_BC,6,Phyllospadix,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:34:00,4.2,3.17,36.5,50.5,33.1,15.5,15.787,20190710,-43.9,7.671242784,NA,0.032459753,7/12/2019 1:34,12.22,11.9,15.2,131.8,0.3945227,0.5755328,7.3065966,9/4/2019,1,2282.920596,0.537981023,31.5,2271.047193,-106.2392471,1.452182309,-83.31364499,7.696166183,7.700236577,36.35621988,974.9110214,978.4256833,2083.843261,75.70257808,2195.902059,2271.047193,1.171323373,1.82824757,2104.058429,2034.438672
109,N_7_1_BC,7,Phyllospadix,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:43:00,4.5,6.71,80.2,50.3,33,15.3,15.926,20190710,-56.2,7.884737553,NA,0.032416615,7/12/2019 1:43,20.6,10.08,22.4,136.6,0.665071,0.8481536,7.5726942,9/5/2019,1,2208.775673,0.544759247,31.28,2196.752673,-106.2392471,1.452182309,-83.11179165,7.90966934,7.919048063,20.28096422,540.2752019,542.2269625,1913.248448,113.883,2047.412412,2196.752673,1.761821807,2.751716987,2021.012459,1883.619419
110,N_8_1_BC,8,Phyllospadix,Night,Before,Control,Before_Control,1,2,7/12/2019,1:44:00,4.5,5.23,61.3,50.7,33.3,15.2,15.626,20190710,-50.6,7.789264807,NA,0.032668599,7/12/2019 1:44,31.5,-2.98,7.95,320,1.0169775,0.3010188,17.73984,9/5/2019,1,2189.348503,0.544759247,31.63,2177.325503,-106.2392471,1.452182309,-83.54744634,7.814383497,7.820637854,25.85822474,687.924451,690.4131653,1945.508513,92.6308242,2063.997562,2177.325503,1.430753034,2.233698066,2025.553108,1920.124791
111,N_9_1_BC,9,Mytilus,Night,Before,Control,Before_Control,1,2,7/12/2019,1:48:00,4.1,3.61,41.2,50.7,33.3,15.1,15.722,20190710,-35.7,7.528624311,NA,0.032702434,7/12/2019 1:48,19.36,5.04,27,194,0.6250376,1.022328,10.754778,9/7/2019,1,2052.51819,0.267242737,31.58,2046.620063,-106.2392471,1.452182309,-83.40803684,7.553909815,7.56227154,46.35424703,1229.468627,1233.924823,1919.29828,50.21477338,2015.8673,2046.620063,0.775386821,1.210799764,1900.94887,1872.384981
112,N_10_1_BC,10,Mytilus,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:50:00,4.1,2.96,33.3,50.7,33.3,15.1,15.754,20190710,-32.5,7.472600956,NA,0.032702434,7/12/2019 1:50,32.4,5.54,69.2,372,1.046034,2.6201888,20.622564,9/7/2019,1,2083.576924,0.267242737,31.69,2077.678797,-106.2392471,1.452182309,-83.361567,7.497942193,7.506521057,53.90438782,1429.723443,1434.90661,1963.028381,45.17156411,2062.104333,2077.678797,0.697512568,1.089195778,1936.518855,1922.002538
113,N_11_1_BC,11,Mytilus,Night,Before,Removal,Before_Removal,1,2,7/12/2019,1:52:00,4.1,2.85,31.6,50.7,33.3,15.1,15.529,20190710,-28.2,7.398904301,NA,0.032702434,7/12/2019 1:52,21.2,6.08,65.6,452,0.684442,2.4838784,25.057524,9/8/2019,1,2043.523191,0.658535281,31.79,2028.98912,-106.2392471,1.452182309,-83.68830802,7.423851152,7.429287246,63.44906118,1682.87989,1688.982533,1934.166468,37.25620279,2034.871732,2028.98912,0.575288241,0.898337252,1897.104827,1902.605069
114,N_12_1_BC,12,Mytilus,Night,Before,Control,Before_Control,1,2,7/12/2019,1:56:00,4.1,4.41,50.5,50.8,33.3,15.2,15.609,20190710,-33.4,7.489193286,NA,0.032723361,7/12/2019 1:56,22.8,8.54,47.2,300,0.736098,1.7871808,16.6311,9/8/2019,1,2051.275486,0.658535281,31.78,2036.741415,-106.2392471,1.452182309,-83.57213344,7.514280738,7.519681701,51.04396797,1357.958406,1362.874763,1920.537114,45.72870934,2017.309791,2036.741415,0.70631445,1.102701293,1903.754181,1885.591328
115,N_13_1_BC,13,Mytilus,Night,Before,Control,Before_Control,1,2,7/12/2019,1:58:00,4.1,4.11,48.1,50.7,33.3,15.1,15.639,20190710,-32.6,7.475047583,NA,0.032702434,7/12/2019 1:58,30.2,-2,54.6,442,0.975007,2.0673744,24.503154,11/21/2019,1,2022.401074,-0.569820019,32.33,2034.977173,-106.2392471,1.452182309,-83.52856797,7.500187508,7.507263907,52.69008506,1397.5161,1402.582325,1922.092172,44.30529269,2019.087549,2034.977173,0.684136117,1.068307877,1935.023882,1919.91472
116,N_14_1_BC,14,Mytilus,Night,Before,Control,Before_Control,1,2,7/12/2019,1:59:00,4.1,3.75,43.2,50.7,33.3,15.1,15.463,20190710,-29.3,7.418498006,NA,0.032702434,7/12/2019 1:59,31,5.06,53.4,358,1.000835,2.0219376,19.846446,11/22/2019,1,1992.648,-0.799098459,32.38,2010.284343,-106.2392471,1.452182309,-83.78415206,7.443329266,7.447971139,60.07886277,1593.491031,1599.268952,1911.939943,38.44703729,2010.465843,2010.284343,0.593676403,0.927051156,1914.500206,1914.673059
117,N_15_1_BC,15,Mytilus,Night,Before,Removal,Before_Removal,1,2,7/12/2019,2:01:00,4.1,4.5,82.6,50.7,33.3,15.1,15.529,20190710,-34.2,7.503652099,NA,0.032702434,7/12/2019 2:01,26.8,6.26,29.4,348,0.865238,1.1132016,19.292076,11/22/2019,1,2072.79842,-0.799098459,33.09,2090.434763,-106.2392471,1.452182309,-83.68830802,7.52859946,7.534302464,50.69949673,1344.719084,1349.593627,1968.282886,48.28447061,2067.266853,2090.434763,0.745580228,1.164255491,2034.484891,2011.937064
118,N_16_1_BC,16,Mytilus,Night,Before,Removal,Before_Removal,1,2,7/12/2019,2:20:00,5,3.33,37.5,50.6,33.2,15.3,15.633,20190710,-26.9,7.375609651,NA,0.032580372,7/12/2019 2:20,22.4,23.8,95.6,288,0.723184,3.6197984,15.965856,11/23/2019,1,2042.273271,-0.539790416,33.11,2054.186607,-106.2392471,1.452182309,-83.53728106,7.400499408,7.404667307,67.89470192,1810.703205,1817.253646,1963.015157,35.91756602,2066.827425,2054.186607,0.55517705,0.866737463,2000.415252,2012.725178
119,N1_Ocean_1_BC,Ocean,Ocean,Night,Before,Ocean,Before_Ocean,1,1,7/11/2019,0:23:00,7.3,8.62,102.8,50.7,33.3,14.6,15.171,20190710,-57.1,7.906157721,NA,0.032874764,7/11/2019 0:23,-0.374,-1.18,23.8,138.4,0,0.9011632,7.6724808,11/26/2019,1,2150.984215,0.237237901,32.43,2145.748303,-106.2392471,1.452182309,-84.20818929,7.930478961,7.939074938,19.10171215,498.9936258,500.8122926,1861.335606,113.7549349,1994.192253,2145.748303,1.754120197,2.742067445,2046.66522,1902.107493
120,N_17_1_BC,17,Mytilus,Night,Before,Removal,Before_Removal,1,1,7/11/2019,1:19:00,6.7,7.31,35.5,50.8,33.3,14.6,15.462,20190710,-29.2,7.416757713,NA,0.032930463,7/11/2019 1:19,42.2,6.64,23.2,300,1.362427,0.8784448,16.6311,11/27/2019,1,2188.909018,0.547931117,32.65,2176.816014,-106.2392471,1.452182309,-83.78560424,7.441587211,7.45262364,65.19038352,1702.967021,1709.182041,2072.4527,41.32176761,2178.964851,2176.816014,0.637188595,0.99606293,2090.383613,2092.447129
121,N_18_1_BC,18,Phyllospadix,Night,Before,Control,Before_Control,1,1,7/11/2019,1:26:00,7,5.13,60.2,50.8,33.4,14.7,15.792,20190710,-38.7,7.580510053,NA,0.032895413,7/11/2019 1:26,19.1,-25.3,26.6,143.2,0.6166435,1.0071824,7.9385784,11/27/2019,1,2166.925643,0.547931117,32.61,2154.832639,-106.2392471,1.452182309,-83.30638408,7.606157377,7.621188945,42.66189055,1118.489318,1122.563447,2005.940993,59.33094654,2107.93383,2154.832639,0.914739052,1.429336766,2066.73801,2021.756535
122,N_19_1_BC,19,Mytilus,Night,Before,Control,Before_Control,1,1,7/11/2019,1:17:00,6.7,3.57,41,50.9,33.4,14.5,15.715,20190710,-31.4,7.453647444,NA,0.033021594,7/11/2019 1:17,36,12.32,37.4,524,1.16226,1.4161136,29.048988,12/6/2019,1,2128.053735,-0.023173626,32.79,2128.565184,-106.2392471,1.452182309,-83.41820211,7.479159713,7.495008014,57.61706545,1501.376177,1506.861248,2016.495656,44.26259245,2118.375314,2128.565184,0.682054809,1.066204963,2052.813305,2042.986075
123,N_20_1_BC,20,Phyllospadix,Night,Before,Control,Before_Control,1,1,7/11/2019,1:13:00,7.4,5.55,64.9,50.8,33.3,14.5,15.345,20190710,-52,7.815743853,NA,0.032965729,7/11/2019 1:13,22.6,5.56,11.18,99.6,0.729641,0.42331952,5.5215252,12/6/2019,1,2190.232653,-0.023173626,32.58,2190.744102,-106.2392471,1.452182309,-83.95550957,7.840370096,7.852876595,24.43560553,636.381903,638.7046147,1947.828547,97.23581027,2069.499963,2190.744102,1.498989029,2.343738014,2099.248319,1983.067906
124,N_21_1_BC,21,Phyllospadix,Night,Before,Removal,Before_Removal,1,1,7/11/2019,1:12:00,7.4,5.42,63.6,50.5,32.3,14.6,15.282,20190710,-44.9,7.692145072,NA,0.032763389,7/11/2019 1:12,14.5,1.818,8.24,170.6,0.4681325,0.31199936,9.4575522,12/11/2019,1,2225.407453,0.226350661,32.65,2220.411826,-106.2392471,1.452182309,-84.04699705,7.714278341,7.724013402,34.61300581,899.1389188,902.4174344,2036.724505,74.0570885,2145.394599,2220.411826,1.146691277,1.796527385,2132.248415,2060.209813
125,N_22_1_BC,22,Phyllospadix,Night,Before,Removal,Before_Removal,1,1,7/11/2019,1:09:00,7.4,4.91,57.7,50.6,33.2,14.6,15.318,20190710,-44.6,7.686657081,NA,0.032819073,7/11/2019 1:09,28.6,2.36,3.68,214,0.923351,0.13933952,11.863518,12/12/2019,1,2245.764336,0.032092078,32.92,2245.056054,-106.2392471,1.452182309,-83.99471849,7.710994863,7.721253775,34.87326517,910.4828959,913.8028166,2056.053533,75.91436194,2166.84116,2245.056054,1.17111983,1.831094334,2173.742509,2098.012088
126,N_23_1_BC,23,Mytilus,Night,Before,Removal,Before_Removal,1,1,7/11/2019,1:04:00,7.3,3.35,38.4,50.7,33.2,14.6,15.321,20190710,-24.9,7.342466653,NA,0.032874764,7/11/2019 1:04,23.6,16.2,32.6,340,0.761926,1.2343664,18.84858,12/12/2019,1,1972.774772,0.032092078,32.86,1972.06649,-106.2392471,1.452182309,-83.99036194,7.366808034,7.375724838,71.07558371,1855.665163,1862.438601,1891.181909,31.51330094,1993.770794,1972.06649,0.486151114,0.760117392,1905.944261,1926.920832
127,N_25_1_BC,25,Mytilus,Night,Before,Control,Before_Control,1,1,7/11/2019,1:00:00,7.3,4.15,47.7,50.7,33.3,14.6,15.272,20190710,-26.9,7.377690221,NA,0.032874764,7/11/2019 1:00,45,11.86,56.6,526,1.452825,2.1431024,29.159862,12/13/2019,1,2083.56743,-0.016058326,33.36,2083.921842,-106.2392471,1.452182309,-84.06151888,7.402186224,7.41063369,69.01420118,1802.856529,1809.436825,1991.817791,36.05403874,2096.886031,2083.921842,0.555959331,0.869084106,2044.695078,2057.415235
128,N_26_1_BC,26,Phyllospadix,Night,Before,Removal,Before_Removal,1,1,7/11/2019,0:55:00,7.3,6.71,79.4,50.4,33,14.6,15.054,20190710,-56.3,7.893057243,NA,0.032707711,7/11/2019 0:55,1.998,0.1834,31,184,0.06450543,1.173784,10.200408,12/16/2019,1,2193.567952,-0.207713212,32.74,2198.152245,-106.2392471,1.452182309,-84.37809462,7.916449875,7.923271048,20.47921464,534.0789155,536.0255322,1919.051482,112.2837622,2051.814459,2198.152245,1.733663157,2.71181139,2116.691309,1975.776629
129,N_27_1_BC,27,Phyllospadix,Night,Before,Control,Before_Control,1,1,7/11/2019,0:53:00,6.9,6.96,82.9,50.5,33.2,14.6,15.435,20190710,-58,7.919870283,NA,0.032763389,7/11/2019 0:53,9.12,-1.21,8.4,84.4,0.2944392,0.3180576,4.6788828,12/16/2019,1,2183.89164,-0.207713212,32.74,2188.475933,-106.2392471,1.452182309,-83.82481316,7.94441491,7.9570233,18.62068939,486.1552,487.9270498,1889.326808,120.051099,2027.998596,2188.475933,1.852010859,2.895695643,2107.37359,1952.843354
130,N_28_1_BC,28,Phyllospadix,Night,Before,Removal,Before_Removal,1,1,7/11/2019,0:50:00,6.9,5.83,68.1,50.6,33.2,14.6,15.157,20190710,-51.6,7.810121365,NA,0.032819073,7/11/2019 0:50,14.44,1.708,10.62,50.6,0.4661954,0.40211568,2.8051122,12/17/2019,1,2226.933571,0.213123483,33.23,2222.229872,-106.2392471,1.452182309,-84.22851984,7.834176436,7.842407232,25.42991943,663.9328599,666.3531176,1981.71067,96.71263886,2103.853228,2222.229872,1.491971826,2.332759712,2171.902901,2056.20714
131,N_29_1_BC,29,Phyllospadix,Night,Before,Control,Before_Control,1,1,7/11/2019,0:49:00,6.9,6.57,77.8,50.6,33.2,14.7,15.196,20190710,-52.1,7.81857718,NA,0.032784339,7/11/2019 0:49,13.7,-3.3,-1.82,154,0.4423045,0,8.537298,12/17/2019,1,2204.186737,0.213123483,33.25,2199.483038,-106.2392471,1.452182309,-84.17188473,7.842700947,7.850040862,24.61025926,644.4974231,646.8437917,1956.453934,97.5477309,2078.611925,2199.483038,1.505264824,2.353044335,2150.96503,2032.760191
132,N_30_1_BC,30,Mytilus,Night,Before,Control,Before_Control,1,1,7/11/2019,0:45:00,6.9,4.6,54.4,50.6,33.2,14.6,15.165,20190710,-37,7.554855156,NA,0.032819073,7/11/2019 0:45,33.4,11.3,85,498,1.078319,3.21844,27.607626,12/17/2019,1,2122.517788,0.213123483,33.16,2117.814089,-106.2392471,1.452182309,-84.21690238,7.578923068,7.586606468,45.84081624,1196.827395,1201.192805,1982.197124,53.6771024,2081.715043,2117.814089,0.828068859,1.294719939,2065.491623,2030.284436
133,N_31_1_BC,31,Mytilus,Night,Before,Control,Before_Control,1,1,7/11/2019,0:43:00,7.2,3.03,34.5,50.6,33.2,14.6,15.013,20190710,-30.2,7.436897982,NA,0.032819073,7/11/2019 0:43,36.8,0.25,49.4,368,1.188088,1.8704816,20.400816,12/18/2019,1,2084.651982,0.085007907,33.47,2082.775832,-106.2392471,1.452182309,-84.4376341,7.460697598,7.466028719,60.42766092,1577.665625,1583.422558,1979.486452,40.60850543,2080.522618,2082.775832,0.626461512,0.979498508,2050.309032,2048.090942
134,N_32_1_BC,32,Mytilus,Night,Before,Removal,Before_Removal,1,1,7/11/2019,0:42:00,7.2,3.65,41.7,50.6,33.2,14.6,15.147,20190710,-30.7,7.444839039,NA,0.032819073,7/11/2019 0:42,31,7.22,39.2,374,1.000835,1.4842688,20.733438,12/18/2019,1,2071.935369,0.085007907,33.52,2070.059219,-106.2392471,1.452182309,-84.24304167,7.468874723,7.475963264,58.63517524,1530.866808,1536.452683,1965.212521,41.24853606,2065.096232,2070.059219,0.636335172,0.994936383,2040.834854,2035.941932
135,N2_Ocean_4_BC,Ocean,Ocean,Night,Before,Ocean,Before_Ocean,4,2,7/12/2019,4:22:00,4.6,7.92,95.3,50.7,33.2,15.2,15.42,20190710,-57.1,7.904266863,NA,0.032668599,7/12/2019 4:22,19.46,7.24,14.12,122.4,0.6282661,0.53463968,6.7854888,8/30/2019,1,2148.429276,0.232710928,31.5,2143.293276,-106.2392471,1.452182309,-83.8465959,7.928785049,7.932091078,19.11971281,508.3710132,510.209788,1857.717182,114.0565797,1990.893474,2143.293276,1.762467993,2.752147948,1985.698182,1844.504248
136,N_1_4_BC,1,Phyllospadix,Night,Before,Control,Before_Control,4,2,7/12/2019,4:31:00,4.9,3.64,41.1,50.5,33.1,15.3,15.572,20190710,-39.5,7.595898766,NA,0.032525779,7/12/2019 4:31,19.1,2.09,11.9,146,0.6166435,0.4505816,8.093802,8/31/2019,1,2180.127486,0.048572063,31.51,2179.055486,-106.2392471,1.452182309,-83.62586418,7.620443614,7.624196275,42.30483574,1127.610011,1131.686192,2025.886097,61.30418508,2129.495118,2179.055486,0.947992704,1.480311874,2019.471717,1973.540917
137,N_2_4_BC,2,Phyllospadix,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:33:00,4.9,3.45,39,50.5,33.1,15.3,15.409,20190710,-39.5,7.596962384,NA,0.032525779,7/12/2019 4:33,20.6,6.58,3.22,106.2,0.665071,0.12192208,5.8874094,9/1/2019,1,2200.682955,0.396650635,31.41,2191.928756,-106.2392471,1.452182309,-83.8625699,7.621220189,7.622724161,42.71196457,1138.461786,1142.577245,2038.461176,61.47597564,2142.649116,2191.928756,0.95064923,1.484460099,2024.95536,1979.429669
138,N_3_4_BC,3,Phyllospadix,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:36:00,5.5,3.96,45,50.5,33.1,15.4,15.411,20190710,-38.7,7.582977248,NA,0.032492664,7/12/2019 4:36,24.8,3.66,11.24,104.2,0.800668,0.42559136,5.7765354,9/2/2019,1,2206.623404,0.36850704,31.45,2198.490343,-106.2392471,1.452182309,-83.85966554,7.607238508,7.607389397,44.37162527,1186.271423,1190.554498,2048.966738,59.87818474,2153.216548,2198.490343,0.926208332,1.445979329,2033.603567,1991.725307
139,N_4_4_BC,4,Phyllospadix,Night,Before,Control,Before_Control,4,2,7/12/2019,4:38:00,5.5,3.05,33,50.5,33.2,15.4,15.368,20190710,-31.2,7.452247993,NA,0.032492664,7/12/2019 4:38,18.3,1.75,9.36,151.8,0.5908155,0.35440704,8.4153366,12/21/2019,2,2199.065191,0.651415064,32.95,2184.688265,-106.2392471,1.452182309,-83.92210938,7.476672561,7.476257882,60.64503668,1622.244529,1628.104531,2072.454688,44.88739066,2177.987115,2184.688265,0.694022535,1.083265176,2117.219951,2110.725748
140,N_5_4_BC,5,Phyllospadix,Night,Before,Control,Before_Control,4,2,7/12/2019,4:43:00,5.5,3.95,44.4,50.5,33.1,15.4,15.425,20190710,-28.3,7.401258276,NA,0.032492664,7/12/2019 4:43,25.2,5.32,21.4,126.2,0.813582,0.8102896,6.9961494,9/4/2019,1,2595.079536,0.537981023,31.48,2583.206133,-106.2392471,1.452182309,-83.83933498,7.425543316,7.425859195,81.17754173,2170.2743,2178.1187,2467.9438,47.48306903,2596.604411,2583.206133,0.73447808,1.146653603,2391.744973,2404.150202
141,N_6_4_BC,6,Phyllospadix,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:40:00,5.5,2.68,30.2,50.5,33.1,15.4,15.428,20190710,-25.4,7.350594909,NA,0.032492664,7/12/2019 4:40,20.2,15.1,9.73,138.8,0.652157,0.36841672,7.6946556,9/4/2019,1,2457.133305,0.537981023,31.44,2445.259902,-106.2392471,1.452182309,-83.83497844,7.374884988,7.375230386,86.73823638,2318.938973,2327.322097,2346.827392,40.18424891,2473.749877,2445.259902,0.621578398,0.970396707,2261.146216,2287.491063
142,N_7_4_BC,7,Phyllospadix,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:48:00,5.4,2.94,33.6,50.2,33,15.5,15.469,20190710,-34.6,7.511009012,NA,0.032296936,7/12/2019 4:48,64.8,20.4,4.64,150.6,2.092068,0.17568896,8.3488122,9/5/2019,1,2472.441891,0.544759247,31.37,2460.418891,-106.2392471,1.452182309,-83.77543896,7.535133329,7.534721033,59.27701338,1588.657954,1594.389143,2318.798821,57.40553773,2435.481372,2460.418891,0.888606128,1.387270368,2270.098253,2247.089725
143,N_8_4_BC,8,Phyllospadix,Night,Before,Control,Before_Control,4,2,7/12/2019,4:50:00,5.4,3.14,36.2,50.7,33.3,15.2,15.286,20190710,-30,7.431774807,NA,0.032668599,7/12/2019 4:50,47.4,1.46,4.68,224,1.530309,0.17720352,12.417888,9/5/2019,1,2339.850383,0.544759247,31.6,2327.827383,-106.2392471,1.452182309,-84.04118832,7.456295646,7.457400629,67.9177533,1806.863527,1813.408354,2214.01478,45.67364618,2327.606179,2327.827383,0.705463957,1.101373501,2163.510156,2163.304567
144,N_9_4_BC,9,Mytilus,Night,Before,Control,Before_Control,4,2,7/12/2019,4:54:00,5.4,3.07,33.7,50.8,33.3,15.1,15.243,20190710,-26.9,7.3778574,NA,0.03275735,7/12/2019 4:54,50.8,16.26,47,306,1.640078,1.779608,16.963722,9/7/2019,1,2285.824025,0.267242737,31.69,2279.925898,-106.2392471,1.452182309,-84.10363216,7.402302496,7.404094474,75.80112699,2010.49771,2017.791041,2180.477152,39.6335987,2295.911878,2279.925898,0.611998582,0.955662024,2125.02505,2139.924924
145,N_10_4_BC,10,Mytilus,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:56:00,5.4,1.72,19.6,50.8,33.3,15.1,15.297,20190710,-23.6,7.319888481,NA,0.03275735,7/12/2019 4:56,102.2,20.6,107.2,470,3.299527,4.0590208,26.05539,9/7/2019,1,2304.472161,0.267242737,31.65,2298.574034,-106.2392471,1.452182309,-84.02521432,7.344428081,7.346830668,87.60176015,2323.489705,2331.92137,2208.63985,35.18625655,2331.427867,2298.574034,0.543325356,0.848425837,2139.702005,2170.285058
146,N_11_4_BC,11,Mytilus,Night,Before,Removal,Before_Removal,4,2,7/12/2019,4:58:00,5.4,2.59,28.2,50.8,33.3,15.1,15.354,20190710,-25.3,7.349267854,NA,0.03275735,7/12/2019 4:58,54.8,9.04,51,390,1.769218,1.931064,21.62043,9/8/2019,1,2126.885729,0.658535281,31.88,2112.351658,-106.2392471,1.452182309,-83.94243993,7.373907615,7.37705039,74.88205576,1986.120888,1993.325594,2023.995547,34.56825335,2133.445856,2112.351658,0.533782516,0.833524283,1980.640319,2000.419232
147,N_12_4_BC,12,Mytilus,Night,Before,Control,Before_Control,4,2,7/12/2019,5:00:00,5.4,4.07,46.3,50.8,33.4,15.2,15.343,20190710,-27,7.379027871,NA,0.032723361,7/12/2019 5:00,31.8,13.66,60.2,248,1.026663,2.2794128,13.748376,9/8/2019,1,2097.60161,0.658535281,31.89,2083.067539,-106.2392471,1.452182309,-83.95841393,7.403889373,7.405683622,68.71221015,1829.020544,1835.645791,1990.220667,36.53440329,2095.46728,2083.067539,0.564049667,0.880415719,1953.794818,1965.425046
